iteration,normalized_residual,solution_change,Cd,Cl
20650,0.0365168028189,0.00121060373366,0.0316063709305,0.156778114941
20700,0.0485005169138,0.000961872937771,0.0316063709305,0.156778114941
20750,0.0396405257313,0.000933538374331,0.0316063709305,0.156778114941
20800,0.0307701988523,0.000505307137684,0.0316063709305,0.156778114941
20850,0.0548697464995,0.00177712106434,0.0316063709305,0.156778114941
20900,0.0391121509474,0.000748493703228,0.0316063709305,0.156778114941
20950,0.0892983820262,0.00270729280444,0.0316063709305,0.156778114941
21000,0.0365481747258,0.00121121411695,0.0316063709305,0.156778114941
21050,0.0308867806522,0.000708185268977,0.0316063709305,0.156778114941
21100,0.0402696131596,0.00097544520234,0.0316063709305,0.156778114941
21150,0.0296956811093,0.000590334682534,0.0316063709305,0.156778114941
21200,0.054865024621,0.00177731390941,0.0316063709305,0.156778114941
21250,0.0484604968819,0.000915199133278,0.0316063709305,0.156778114941
21300,0.0892615056617,0.00270562036285,0.0316063709305,0.156778114941
21350,0.0365539596367,0.00121149276478,0.0316063709305,0.156778114941
21400,0.0310011908218,0.000711286000261,0.0316063709305,0.156778114941
21450,0.0462879736177,0.000943379689888,0.0316063709305,0.156778114941
21500,0.0257980826425,0.00054928256689,0.0316063709305,0.156778114941
21550,0.0549913551246,0.0017812399672,0.0316063709305,0.156778114941
21600,0.0562963833341,0.00102773279342,0.0316063709305,0.156778114941
21650,0.0893321094036,0.00270886965854,0.0316063709305,0.156778114941
21700,0.0364939342653,0.00120972835811,0.0316063709305,0.156778114941
21750,0.0310000816633,0.000710150774629,0.0316063709305,0.156778114941
21800,0.0399102550636,0.000740464549417,0.0316063709305,0.156778114941
21850,0.0247704438389,0.000505195141322,0.0316063709305,0.156778114941
21900,0.0549257954351,0.00177854591162,0.0316063709305,0.156778114941
21950,0.058535374318,0.00109479644724,0.0316063709305,0.156778114941
22000,0.0893379474242,0.00270897796379,0.0316063709305,0.156778114941
22050,0.0365568240084,0.00121160315485,0.0316063709305,0.156778114941
22100,0.0309563388691,0.000710083146857,0.0316063709305,0.156778114941
22150,0.0330135344228,0.000578083042248,0.0316063709305,0.156778114941
22200,0.0233662362278,0.000485165144745,0.0316063709305,0.156778114941
22250,0.0549058748489,0.00177871581634,0.0316063709305,0.156778114941
22300,0.0544394950878,0.00105709372392,0.0316063709305,0.156778114941
22350,0.0893182961141,0.00270823549618,0.0316063709305,0.156778114941
22400,0.0365389077398,0.00121080653969,0.0316063709305,0.156778114941
22450,0.0321591555277,0.000711351341287,0.0316063709305,0.156778114941
22500,0.0495975939654,0.00103452979315,0.0316063709305,0.156778114941
22550,0.0274205100582,0.000509754276426,0.0316063709305,0.156778114941
22600,0.0548706862228,0.00177814602252,0.0316063709305,0.156778114941
22650,0.0484931010931,0.00100029841543,0.0316063709305,0.156778114941
22700,0.0893165721038,0.00270856443227,0.0316063709305,0.156778114941
22750,0.0365887696151,0.00121310649596,0.0316063709305,0.156778114941
22800,0.0358076140385,0.000786493422038,0.0316063709305,0.156778114941
22850,0.0391012902352,0.000748401688299,0.0316063709305,0.156778114941
22900,0.0259342202558,0.000504164862244,0.0316063709305,0.156778114941
22950,0.0549181709942,0.00177882762612,0.0316063709305,0.156778114941
23000,0.0247946563343,0.000645338984613,0.0316063709305,0.156778114941
23050,0.0893442080276,0.00270945288806,0.0316063709305,0.156778114941
23100,0.0365820175733,0.00121198629451,0.0316063709305,0.156778114941
23150,0.0361705226083,0.000813318807027,0.0316063709305,0.156778114941
23200,0.0484651274376,0.00091542905018,0.0316063709305,0.156778114941
23250,0.0336071940967,0.000638904508664,0.0316063709305,0.156778114941
23300,0.0549257263117,0.00177945996021,0.0316063709305,0.156778114941
23350,0.0247707043298,0.000899462832976,0.0316063709305,0.156778114941
23400,0.08924957771,0.00270481827086,0.0316063709305,0.156778114941
23450,0.0365666591448,0.00121207224957,0.0316063709305,0.156778114941
23500,0.0352022280099,0.000789132058756,0.0316063709305,0.156778114941
23550,0.0562915117937,0.00102749438813,0.0316063709305,0.156778114941
23600,0.0327141906506,0.00072285947764,0.0316063709305,0.156778114941
23650,0.0548705899571,0.00177814219299,0.0316063709305,0.156778114941
23700,0.0248392337198,0.000644816000017,0.0316063709305,0.156778114941
23750,0.0893317512773,0.00270848253644,0.0316063709305,0.156778114941
23800,0.0364832584573,0.00120939860255,0.0316063709305,0.156778114941
23850,0.0335561922237,0.00115649404006,0.0316063709305,0.156778114941
23900,0.0585356136506,0.00109485467299,0.0316063709305,0.156778114941
23950,0.0308248349863,0.000796809100884,0.0316063709305,0.156778114941
24000,0.0549029302316,0.00177820051612,0.0316063709305,0.156778114941
24050,0.0324474552357,0.000645837994756,0.0316063709305,0.156778114941
24100,0.0893391019047,0.00270926818753,0.0316063709305,0.156778114941
24150,0.0366376393304,0.00121378783145,0.0316063709305,0.156778114941
24200,0.0311926712547,0.000712363844194,0.0316063709305,0.156778114941
24250,0.0544445241039,0.001057330889,0.0316063709305,0.156778114941
24300,0.0352812977491,0.000854867992082,0.0316063709305,0.156778114941
24350,0.0549065520227,0.00177857146498,0.0316063709305,0.156778114941
24400,0.032155419896,0.000665324073402,0.0316063709305,0.156778114941
24450,0.0893143298456,0.00270766720482,0.0316063709305,0.156778114941
24500,0.0365679857447,0.00121207971336,0.0316063709305,0.156778114941
24550,0.0309842203858,0.000710884418905,0.0316063709305,0.156778114941
24600,0.0484846804628,0.000961094082977,0.0316063709305,0.156778114941
24650,0.0395684028689,0.000930535534464,0.0316063709305,0.156778114941
24700,0.0549745169479,0.00178122019908,0.0316063709305,0.156778114941
24750,0.0358082249942,0.000786426725439,0.0316063709305,0.156778114941
24800,0.0893039457152,0.0027077768409,0.0316063709305,0.156778114941
24850,0.036489547268,0.00120967778189,0.0316063709305,0.156778114941
24900,0.0310410893822,0.000710972766947,0.0316063709305,0.156778114941
24950,0.0183893209389,0.000514735532116,0.0316063709305,0.156778114941
25000,0.0403208582519,0.000978127775817,0.0316063709305,0.156778114941
25050,0.0549329965161,0.00177916784003,0.0316063709305,0.156778114941
25100,0.0361663945349,0.000813141626203,0.0316063709305,0.156778114941
25150,0.0893418331315,0.00270947928293,0.0316063709305,0.156778114941
25200,0.0364797318067,0.00120886119077,0.0316063709305,0.156778114941
25250,0.0309741581006,0.000710107908208,0.0316063709305,0.156778114941
25300,0.0185860459326,0.000839617052549,0.0316063709305,0.156778114941
25350,0.0462798262793,0.000943424383898,0.0316063709305,0.156778114941
25400,0.0548979035023,0.00177931679401,0.0316063709305,0.156778114941
25450,0.0352076271666,0.000789404714173,0.0316063709305,0.156778114941
25500,0.0893441427779,0.00270920248107,0.0316063709305,0.156778114941
25550,0.0365623864053,0.00121164524186,0.0316063709305,0.156778114941
25600,0.0310346369013,0.00102441018333,0.0316063709305,0.156778114941
25650,0.024843672226,0.00051664630798,0.0316063709305,0.156778114941
25700,0.0399176029481,0.000741010012132,0.0316063709305,0.156778114941
25750,0.0548523278843,0.00177756787482,0.0316063709305,0.156778114941
25800,0.0335520481618,0.000858336331543,0.0316063709305,0.156778114941
25850,0.0892879194179,0.00270656303228,0.0316063709305,0.156778114941
25900,0.0364828228941,0.00120946712908,0.0316063709305,0.156778114941
25950,0.0310278061745,0.000710853834467,0.0316063709305,0.156778114941
26000,0.0301476200478,0.000754595930127,0.0316063709305,0.156778114941
26050,0.0330041468164,0.000710507828396,0.0316063709305,0.156778114941
26100,0.0549469031151,0.00178000010381,0.0316063709305,0.156778114941
26150,0.0311943385914,0.000705202753709,0.0316063709305,0.156778114941
26200,0.0893377328006,0.00270889008973,0.0316063709305,0.156778114941
26250,0.0366332213429,0.00121406527617,0.0316063709305,0.156778114941
26300,0.0309673709849,0.000708644866103,0.0316063709305,0.156778114941
26350,0.0321492166221,0.000665610105348,0.0316063709305,0.156778114941
26400,0.0496120713111,0.000886918246567,0.0316063709305,0.156778114941
26450,0.0549262596919,0.00177964199397,0.0316063709305,0.156778114941
26500,0.02945455463,0.00066065370713,0.0316063709305,0.156778114941
26550,0.0892906663181,0.00270688740206,0.0316063709305,0.156778114941
26600,0.0395377611602,0.00121134848299,0.0316063709305,0.156778114941
26650,0.0310453433123,0.000712163476538,0.0316063709305,0.156778114941
26700,0.0358104139948,0.000786457665096,0.0316063709305,0.156778114941
26750,0.0390844609519,0.000748042949312,0.0316063709305,0.156778114941
26800,0.0548335658099,0.00177655398246,0.0316063709305,0.156778114941
26850,0.0247041277174,0.000643246523382,0.0316063709305,0.156778114941
26900,0.089348115731,0.00270919572483,0.0316063709305,0.156778114941
26950,0.0403280836108,0.0012086002685,0.0316063709305,0.156778114941
27000,0.0311082452239,0.000792655897796,0.0316063709305,0.156778114941
27050,0.03616202397,0.000812924346507,0.0316063709305,0.156778114941
27100,0.0484717672625,0.000915843971267,0.0316063709305,0.156778114941
27150,0.0549199389729,0.0017792531247,0.0316063709305,0.156778114941
27200,0.024709764668,0.00064313474224,0.0316063709305,0.156778114941
27250,0.0893362321041,0.00270896424855,0.0316063709305,0.156778114941
27300,0.0462734974525,0.00121243219913,0.0316063709305,0.156778114941
27350,0.0309418129909,0.000707227391761,0.0316063709305,0.156778114941
27400,0.0352126172988,0.00078966885098,0.0316063709305,0.156778114941
27450,0.0562896764539,0.00102729331163,0.0316063709305,0.156778114941
27500,0.0549773972297,0.00178072015787,0.0316063709305,0.156778114941
27550,0.0247039495912,0.000644239992709,0.0316063709305,0.156778114941
27600,0.089334465207,0.00270858611956,0.0316063709305,0.156778114941
27650,0.039920295021,0.0012114382949,0.0316063709305,0.156778114941
27700,0.0309939073554,0.000711218456917,0.0316063709305,0.156778114941
27750,0.0335493241469,0.000752183193084,0.0316063709305,0.156778114941
27800,0.0585288741556,0.00109460789372,0.0316063709305,0.156778114941
27850,0.0549761988876,0.00178105127419,0.0316063709305,0.156778114941
27900,0.0251535591683,0.000647858306915,0.0316063709305,0.156778114941
27950,0.0893494003988,0.00270961479343,0.0316063709305,0.156778114941
28000,0.0364845851482,0.00120901885237,0.0316063709305,0.156778114941
28050,0.0309305019711,0.000709154298595,0.0316063709305,0.156778114941
28100,0.0311937614429,0.000860542470515,0.0316063709305,0.156778114941
28150,0.0544597591182,0.0010580869421,0.0316063709305,0.156778114941
28200,0.0550330008071,0.00178297882132,0.0316063709305,0.156778114941
28250,0.0248282181323,0.000646595613696,0.0316063709305,0.156778114941
28300,0.0893218540606,0.00270856764822,0.0316063709305,0.156778114941
28350,0.0496191645711,0.00121145584379,0.0316063709305,0.156778114941
28400,0.0345192111999,0.000806450047988,0.0316063709305,0.156778114941
28450,0.0292693948467,0.000660805492081,0.0316063709305,0.156778114941
28500,0.0484688283189,0.000960249769339,0.0316063709305,0.156778114941
28550,0.055038264261,0.00178198237696,0.0316063709305,0.156778114941
28600,0.0249181028927,0.0007716647621,0.0316063709305,0.156778114941
28650,0.08940888937,0.00271144247474,0.0316063709305,0.156778114941
28700,0.0390805183298,0.00121374846146,0.0316063709305,0.156778114941
28750,0.0309290156717,0.000709962916435,0.0316063709305,0.156778114941
28800,0.0244579955233,0.000593059293799,0.0316063709305,0.156778114941
28850,0.0329104497793,0.000411143752188,0.0316063709305,0.156778114941
28900,0.0548181146652,0.00177635583096,0.0316063709305,0.156778114941
28950,0.0297321411525,0.000642172815309,0.0316063709305,0.156778114941
29000,0.0892758359494,0.00270645068459,0.0316063709305,0.156778114941
29050,0.0484728084008,0.00121319787712,0.0316063709305,0.156778114941
29100,0.0335685884475,0.000711872308955,0.0316063709305,0.156778114941
29150,0.0216215711894,0.000513530003285,0.0316063709305,0.156778114941
29200,0.0185765128446,0.000435765198761,0.0316063709305,0.156778114941
29250,0.0548820426194,0.00177787992058,0.0316063709305,0.156778114941
29300,0.0256913835516,0.000647541662585,0.0316063709305,0.156778114941
29350,0.0892824564317,0.00270678886318,0.0316063709305,0.156778114941
29400,0.0562912890954,0.00121419885954,0.0316063709305,0.156778114941
29450,0.0328319669909,0.000722184508283,0.0316063709305,0.156778114941
29500,0.0225239755554,0.000516271873756,0.0316063709305,0.156778114941
29550,0.0248467602239,0.00065766876043,0.0316063709305,0.156778114941
29600,0.0549188816141,0.00177896288357,0.0316063709305,0.156778114941
29650,0.0248073742046,0.000644575328346,0.0316063709305,0.156778114941
29700,0.0893300110776,0.00270889467475,0.0316063709305,0.156778114941
29750,0.058521332213,0.00121649915963,0.0316063709305,0.156778114941
29800,0.0310732621147,0.000794682484396,0.0316063709305,0.156778114941
29850,0.0300038995461,0.00058977180529,0.0316063709305,0.156778114941
29900,0.0301544303237,0.000524235327434,0.0316063709305,0.156778114941
29950,0.0548126914002,0.00177581034013,0.0316063709305,0.156778114941
30000,0.0247509346569,0.00064516050792,0.0316063709305,0.156778114941
30050,0.0893480436568,0.00270962159919,0.0316063709305,0.156778114941
30100,0.0544675862956,0.00120825131389,0.0316063709305,0.156778114941
30150,0.0353600884987,0.000858339151081,0.0316063709305,0.156778114941
30200,0.0248178951779,0.000550530244253,0.0316063709305,0.156778114941
30250,0.0321345447662,0.00066593775657,0.0316063709305,0.156778114941
30300,0.0549443667498,0.00178030357282,0.0316063709305,0.156778114941
30350,0.0335927100904,0.000645817713829,0.0316063709305,0.156778114941
30400,0.0892987535854,0.0027072547957,0.0316063709305,0.156778114941
30450,0.0484630563296,0.00121072838014,0.0316063709305,0.156778114941
30500,0.0395007037083,0.000927211432054,0.0316063709305,0.156778114941
30550,0.0231864106217,0.000517865142151,0.0316063709305,0.156778114941
30600,0.0358190431998,0.000786760288738,0.0316063709305,0.156778114941
30650,0.0549813987838,0.00178102333354,0.0316063709305,0.156778114941
30700,0.0260684284377,0.000643501399164,0.0316063709305,0.156778114941
30750,0.0893373893339,0.00270923339554,0.0316063709305,0.156778114941
30800,0.0365783282523,0.00121226534689,0.0316063709305,0.156778114941
30850,0.0403048743056,0.000978224194173,0.0316063709305,0.156778114941
30900,0.0297379566525,0.0005925707451,0.0316063709305,0.156778114941
30950,0.0361523144869,0.00100246495784,0.0316063709305,0.156778114941
31000,0.0548125561132,0.00177611996991,0.0316063709305,0.156778114941
31050,0.0335441987908,0.000642185088369,0.0316063709305,0.156778114941
31100,0.0893431319583,0.00270938218623,0.0316063709305,0.156778114941
31150,0.0365143691311,0.00120980344707,0.0316063709305,0.156778114941
31200,0.0462648477196,0.000947304144456,0.0316063709305,0.156778114941
31250,0.0256859072721,0.000561350508054,0.0316063709305,0.156778114941
31300,0.0352191572633,0.000790070413312,0.0316063709305,0.156778114941
31350,0.0562949575389,0.00178005911736,0.0316063709305,0.156778114941
31400,0.0328692492793,0.000742527064024,0.0316063709305,0.156778114941
31450,0.0892859193163,0.00270671333113,0.0316063709305,0.156778114941
31500,0.0365617500855,0.00121170441876,0.0316063709305,0.156778114941
31550,0.0399228256813,0.000741472425142,0.0316063709305,0.156778114941
31600,0.0247928054745,0.00051573556064,0.0316063709305,0.156778114941
31650,0.0335492493973,0.000784012039721,0.0316063709305,0.156778114941
31700,0.0585135437461,0.00177709841609,0.0316063709305,0.156778114941
31750,0.0307501852359,0.000793544430618,0.0316063709305,0.156778114941
31800,0.0893378101642,0.00270929884176,0.0316063709305,0.156778114941
31850,0.0380995017226,0.0012130562593,0.0316063709305,0.156778114941
31900,0.03298627388,0.000707944490141,0.0316063709305,0.156778114941
31950,0.0234266618899,0.000640344522031,0.0316063709305,0.156778114941
32000,0.0311873512365,0.0007049558019,0.0316063709305,0.156778114941
32050,0.0548117415366,0.00177592968516,0.0316063709305,0.156778114941
32100,0.0353833609403,0.000859414626524,0.0316063709305,0.156778114941
32150,0.089353353448,0.00270973599962,0.0316063709305,0.156778114941
32200,0.0365298778024,0.00121033771154,0.0316063709305,0.156778114941
32250,0.0496267822746,0.00071105206882,0.0316063709305,0.156778114941
32300,0.0273731189375,0.000513715835323,0.0316063709305,0.156778114941
32350,0.0292799177771,0.000978360943214,0.0316063709305,0.156778114941
32400,0.0549526651311,0.00178077921141,0.0316063709305,0.156778114941
32450,0.0394983165113,0.000926878342756,0.0316063709305,0.156778114941
32500,0.089320309623,0.00270831747562,0.0316063709305,0.156778114941
32550,0.0365306716831,0.00121051830496,0.0316063709305,0.156778114941
32600,0.0390837830897,0.000747427538368,0.0316063709305,0.156778114941
32650,0.0261151036124,0.000516542076714,0.0316063709305,0.156778114941
32700,0.0244479940226,0.000738167860877,0.0316063709305,0.156778114941
32750,0.0548783730525,0.00177837752459,0.0316063709305,0.156778114941
32800,0.0402752172483,0.000977120164677,0.0316063709305,0.156778114941
32850,0.0893255070757,0.00270851064156,0.0316063709305,0.156778114941
32900,0.0366177084921,0.00121375372563,0.0316063709305,0.156778114941
32950,0.0484716036875,0.000916066418997,0.0316063709305,0.156778114941
33000,0.033516896529,0.000638160532263,0.0316063709305,0.156778114941
33050,0.0216247088446,0.000419965261231,0.0316063709305,0.156778114941
33100,0.054907279625,0.00177812041411,0.0316063709305,0.156778114941
33150,0.0462617213022,0.000949153751333,0.0316063709305,0.156778114941
33200,0.0893351999626,0.00270915401741,0.0316063709305,0.156778114941
33250,0.036591851355,0.00121261760397,0.0316063709305,0.156778114941
33300,0.056300640771,0.00102764408379,0.0316063709305,0.156778114941
33350,0.0328984819177,0.000723517873768,0.0316063709305,0.156778114941
33400,0.0225211754905,0.000471117187395,0.0316063709305,0.156778114941
33450,0.0548409784094,0.0017766052334,0.0316063709305,0.156778114941
33500,0.0399213373488,0.000741450258666,0.0316063709305,0.156778114941
33550,0.0893404517526,0.0027092012916,0.0316063709305,0.156778114941
33600,0.0365946589869,0.00121278865322,0.0316063709305,0.156778114941
33650,0.0585044915057,0.00109353871335,0.0316063709305,0.156778114941
33700,0.0307267265706,0.000792412866279,0.0316063709305,0.156778114941
33750,0.0251669301447,0.000530317493175,0.0316063709305,0.156778114941
33800,0.0549280951363,0.00177942006039,0.0316063709305,0.156778114941
33850,0.032981843867,0.000701010965458,0.0316063709305,0.156778114941
33900,0.0893214055046,0.00270800057022,0.0316063709305,0.156778114941
33950,0.0364939347858,0.00120972139669,0.0316063709305,0.156778114941
34000,0.054482135961,0.00105929411873,0.0316063709305,0.156778114941
34050,0.0354012683888,0.000860249884826,0.0316063709305,0.156778114941
34100,0.0248068670185,0.000549952965623,0.0316063709305,0.156778114941
34150,0.0548969082913,0.00177895007594,0.0316063709305,0.156778114941
34200,0.0496273682594,0.00072159479414,0.0316063709305,0.156778114941
34250,0.0893176643194,0.00270802002083,0.0316063709305,0.156778114941
34300,0.0365971020365,0.00121270072386,0.0316063709305,0.156778114941
34350,0.0484596339266,0.000959617892989,0.0316063709305,0.156778114941
34400,0.0395066045667,0.000927007534863,0.0316063709305,0.156778114941
34450,0.0231718854084,0.000507045360203,0.0316063709305,0.156778114941
34500,0.0549265447353,0.00177952709668,0.0316063709305,0.156778114941
34550,0.0390915247179,0.000747280680701,0.0316063709305,0.156778114941
34600,0.0893418933434,0.00270890701926,0.0316063709305,0.156778114941
34650,0.03647146694,0.00120894391576,0.0316063709305,0.156778114941
34700,0.0309821652111,0.000710377583094,0.0316063709305,0.156778114941
34750,0.0402381983102,0.000975597799681,0.0316063709305,0.156778114941
34800,0.0297411734988,0.000592854365272,0.0316063709305,0.156778114941
34850,0.0549130608119,0.00177981236818,0.0316063709305,0.156778114941
34900,0.048468412689,0.000915994432734,0.0316063709305,0.156778114941
34950,0.0893316466805,0.00270868751642,0.0316063709305,0.156778114941
35000,0.0364770706983,0.00120918140196,0.0316063709305,0.156778114941
35050,0.030960347858,0.000708414976104,0.0316063709305,0.156778114941
35100,0.046260948695,0.000951017477999,0.0316063709305,0.156778114941
35150,0.0257087333149,0.000717745717349,0.0316063709305,0.156778114941
35200,0.0549267316615,0.00177998747111,0.0316063709305,0.156778114941
35250,0.0563069726702,0.00102789796938,0.0316063709305,0.156778114941
35300,0.0893307936396,0.00270869611549,0.0316063709305,0.156778114941
35350,0.0365955899667,0.00121304142816,0.0316063709305,0.156778114941
35400,0.0309059929151,0.000708326583986,0.0316063709305,0.156778114941
35450,0.0399198555366,0.000741364237748,0.0316063709305,0.156778114941
35500,0.0247415247999,0.000503975218495,0.0316063709305,0.156778114941
35550,0.0549145745362,0.00177897625791,0.0316063709305,0.156778114941
35600,0.0584964873382,0.00109314285273,0.0316063709305,0.156778114941
35650,0.0893184151886,0.00270787531862,0.0316063709305,0.156778114941
35700,0.0365505609151,0.00121144920737,0.0316063709305,0.156778114941
35750,0.0311557646471,0.000712169007635,0.0316063709305,0.156778114941
35800,0.03297902435,0.000677439548002,0.0316063709305,0.156778114941
35850,0.0234813530075,0.000482414995049,0.0316063709305,0.156778114941
35900,0.0548486180921,0.00177735495411,0.0316063709305,0.156778114941
35950,0.0544864711818,0.00105955361302,0.0316063709305,0.156778114941
36000,0.0893170553099,0.00270831958924,0.0316063709305,0.156778114941
36050,0.0364867248875,0.00120958149008,0.0316063709305,0.156778114941
36100,0.0321168251043,0.000711143869946,0.0316063709305,0.156778114941
36150,0.0496251827719,0.000951499253407,0.0316063709305,0.156778114941
36200,0.0272891225935,0.000511229826977,0.0316063709305,0.156778114941
36250,0.05496755856,0.00178080496448,0.0316063709305,0.156778114941
36300,0.0484606700618,0.000959656362778,0.0316063709305,0.156778114941
36350,0.0893257331441,0.00270850633115,0.0316063709305,0.156778114941
36400,0.0365772553586,0.00121208728245,0.0316063709305,0.156778114941
36450,0.0358318306686,0.0007874926106,0.0316063709305,0.156778114941
36500,0.0391002252613,0.000747198731737,0.0316063709305,0.156778114941
36550,0.0261915847665,0.000506840332236,0.0316063709305,0.156778114941
36600,0.0549237463488,0.00177965479583,0.0316063709305,0.156778114941
36650,0.0246639465112,0.000641842303923,0.0316063709305,0.156778114941
36700,0.089338977162,0.00270877037147,0.0316063709305,0.156778114941
36750,0.0365362632086,0.00121048259261,0.0316063709305,0.156778114941
36800,0.0361453676776,0.000811917244009,0.0316063709305,0.156778114941
36850,0.0484645601442,0.000915861029009,0.0316063709305,0.156778114941
36900,0.0334694256655,0.000637600375976,0.0316063709305,0.156778114941
36950,0.0548399674584,0.00177709947499,0.0316063709305,0.156778114941
37000,0.0247619146669,0.000645128997537,0.0316063709305,0.156778114941
37050,0.0893492057744,0.00270943987344,0.0316063709305,0.156778114941
37100,0.0364698166585,0.00120860353852,0.0316063709305,0.156778114941
37150,0.0352172062336,0.000790093259782,0.0316063709305,0.156778114941
37200,0.0563132901379,0.00102817794069,0.0316063709305,0.156778114941
37250,0.032921766058,0.000725777679839,0.0316063709305,0.156778114941
37300,0.0549435000587,0.00177976799738,0.0316063709305,0.156778114941
37350,0.0248302410899,0.000644572781163,0.0316063709305,0.156778114941
37400,0.0893403142187,0.00270951615521,0.0316063709305,0.156778114941
37450,0.0365538316409,0.0012115946378,0.0316063709305,0.156778114941
37500,0.0335613358274,0.000752577763846,0.0316063709305,0.156778114941
37550,0.058490391786,0.00109282126881,0.0316063709305,0.156778114941
37600,0.0306900971646,0.00079059114812,0.0316063709305,0.156778114941
37650,0.0549044739831,0.00177807219968,0.0316063709305,0.156778114941
37700,0.0301802228011,0.000829149715297,0.0316063709305,0.156778114941
37750,0.0893171693082,0.0027078754123,0.0316063709305,0.156778114941
37800,0.0365633461311,0.00121194886729,0.0316063709305,0.156778114941
37850,0.0347268105336,0.000709561516588,0.0316063709305,0.156778114941
37900,0.0544882106294,0.00105968159329,0.0316063709305,0.156778114941
37950,0.0354105319336,0.000899494490259,0.0316063709305,0.156778114941
38000,0.054955395768,0.00178096195773,0.0316063709305,0.156778114941
38050,0.0321136506815,0.000665388620597,0.0316063709305,0.156778114941
38100,0.0893298351344,0.00270827277208,0.0316063709305,0.156778114941
38150,0.0364583845268,0.00120859641771,0.0316063709305,0.156778114941
38200,0.0309605144723,0.000709410735987,0.0316063709305,0.156778114941
38250,0.0484651937295,0.000959843155105,0.0316063709305,0.156778114941
38300,0.03955153631,0.000928533317326,0.0316063709305,0.156778114941
38350,0.054925450098,0.00177980042861,0.0316063709305,0.156778114941
38400,0.0358345746696,0.000787724886318,0.0316063709305,0.156778114941
38450,0.0893365741484,0.00270910847034,0.0316063709305,0.156778114941
38500,0.0365928139144,0.00121301700335,0.0316063709305,0.156778114941
38550,0.031047292415,0.000712120105012,0.0316063709305,0.156778114941
38600,0.0181095619519,0.000815687116296,0.0316063709305,0.156778114941
38650,0.0401570417419,0.000971978715915,0.0316063709305,0.156778114941
38700,0.0549115822907,0.00177878599241,0.0316063709305,0.156778114941
38750,0.036146241367,0.000811902047724,0.0316063709305,0.156778114941
38800,0.0893506574447,0.00270976122464,0.0316063709305,0.156778114941
38850,0.0364852362258,0.00120926171897,0.0316063709305,0.156778114941
38900,0.0309292027592,0.000708728620211,0.0316063709305,0.156778114941
38950,0.0185697693527,0.00051302385187,0.0316063709305,0.156778114941
39000,0.0462627762298,0.000953936243499,0.0316063709305,0.156778114941
39050,0.0548252136532,0.00177628179474,0.0316063709305,0.156778114941
39100,0.0352136262215,0.000789937249862,0.0316063709305,0.156778114941
39150,0.0893496877967,0.00270972297075,0.0316063709305,0.156778114941
39200,0.0364550571332,0.00120836209709,0.0316063709305,0.156778114941
39250,0.0309996851735,0.000710699852758,0.0316063709305,0.156778114941
39300,0.0248239973931,0.00116054030167,0.0316063709305,0.156778114941
39350,0.0399131395394,0.000740972060865,0.0316063709305,0.156778114941
39400,0.0549034958692,0.00177882076905,0.0316063709305,0.156778114941
39450,0.0335663135611,0.000752847612083,0.0316063709305,0.156778114941
39500,0.0892683474437,0.0027060994966,0.0316063709305,0.156778114941
39550,0.0366187022887,0.00121404218098,0.0316063709305,0.156778114941
39600,0.031075821626,0.000713479946042,0.0316063709305,0.156778114941
39650,0.0301847519951,0.000525797832818,0.0316063709305,0.156778114941
39700,0.0329801417063,0.000578601442212,0.0316063709305,0.156778114941
39750,0.0549030730783,0.00177911843239,0.0316063709305,0.156778114941
39800,0.0311668189954,0.000742474444614,0.0316063709305,0.156778114941
39850,0.089308851605,0.00270784486261,0.0316063709305,0.156778114941
39900,0.0365234859384,0.00121076506998,0.0316063709305,0.156778114941
39950,0.0309403258445,0.000708830082902,0.0316063709305,0.156778114941
40000,0.0321148475769,0.000665051256075,0.0316063709305,0.156778114941
