iteration,residual,normalized_residual,solution_change
19178,460216584.19,0.0247036363603,0.00064339152911
19179,1664240203.01,0.0893335577284,0.00270902969225
19180,1014997090.83,0.0544833017755,0.00120864856777
19181,1090346197.2,0.0585279124825,0.0010943846889
19182,1049255964.31,0.0563222593047,0.00102861174468
19183,902926006.932,0.048467518342,0.000915575292562
19184,1021366247.26,0.0548251871613,0.00177636503767
19185,924477302.008,0.0496243548727,0.000649402681467
19186,1663913995.02,0.0893160474437,0.00270826351392
19187,743666095.975,0.0399187196628,0.00120850894686
19188,862352919,0.0462896246181,0.000943635347396
19189,746923270.037,0.0400935591761,0.000968832949172
19190,736529679.928,0.0395356490977,0.000929033923644
19191,1021327498.55,0.0548231071973,0.00177599282157
19192,572616291.624,0.0307370597414,0.000792934042344
19193,1663520661.14,0.0892949339557,0.00270729114655
19194,679769073.974,0.0364888371895,0.00120905235856
19195,576388171.038,0.0309395277546,0.000709229198059
19196,506217964.649,0.0271729115102,0.000516958049722
19197,435734135.609,0.0233894605402,0.000980257259047
19198,1021709539.95,0.0548436145237,0.00177638091228
19199,510832540.384,0.0274206140156,0.000641076048373
19200,1663314592.3,0.0892838725342,0.00270666941136
19201,680418672.652,0.0365237065317,0.00121015944723
19202,577292046.028,0.0309880462128,0.000709967307045
19203,469228963.552,0.0251874054163,0.000531640204146
19204,419600898.979,0.0225234560877,0.00113002805642
19205,1022343335.68,0.0548776355906,0.00177737566067
19206,460669472.739,0.0247279466403,0.000641948560325
19207,1663409585.62,0.0892889716126,0.00270670090162
19208,680966370.474,0.0365531060107,0.00121123018358
19209,625028464.93,0.0335504552485,0.000752219530198
19210,655568296.166,0.0351897809731,0.000788666536238
19211,673419926.916,0.0361480258726,0.000871421841567
19212,1022926536.59,0.0549089408145,0.00177848094674
19213,598273019.503,0.0321142688588,0.000665135049618
19214,1663660098.17,0.0893024186963,0.00270716052588
19215,681214924.15,0.0365664479454,0.00121183929337
19216,577829465.041,0.031016893943,0.000710241492151
19217,356680761.03,0.0191460110737,0.000515691744329
19218,902794645.033,0.0484604670607,0.000959638055898
19219,1023257994.98,0.0549267329321,0.00177927886059
19220,1089513051.02,0.0584831906253,0.0010923966048
19221,1663961158.86,0.0893185791174,0.00270787239509
19222,902507580.29,0.048445057918,0.00121183248542
19223,728102040.989,0.039083267904,0.00089653922745
19224,923661818.024,0.0495805810921,0.000647248600029
19225,614378008.202,0.0329787570109,0.00057841976919
19226,1023224227.34,0.054924920343,0.0017794318115
19227,862076260.568,0.0462747740684,0.000954602541411
19228,1664099969.57,0.089326030238,0.00270836131748
19229,739856281.8,0.0397142153768,0.00121154094433
19230,659533652.415,0.0354026344907,0.000860331159964
19231,574041145.813,0.0308135434688,0.000795989147747
19232,612988644.706,0.032904178363,0.000727685209652
19233,1023041347.35,0.0549151036595,0.00177920411678
19234,585945952.009,0.0314525730329,0.000644737606472
19235,1664061756.96,0.0893239790508,0.00270843149111
19236,680777677.985,0.0365429773218,0.00121120604845
19237,577175097.076,0.0309817685937,0.000710485147787
19238,480843920.863,0.0258108763898,0.000820981429502
19239,553604911.935,0.0297165615094,0.000916621920128
19240,1022859167.04,0.0549053245329,0.0017788457291
19241,462321532.167,0.024816626355,0.000643361008218
19242,1663921745.94,0.0893164634996,0.00270816839767
19243,680706719.118,0.0365391683716,0.00121098790897
19244,576719217.708,0.0309572977717,0.000709805756554
19245,455922808.873,0.0244731538707,0.000593805389308
19246,545719078.475,0.0292932635039,0.000760800243703
19247,1022809308.59,0.0549026482167,0.00177862592804
19248,625616877.352,0.0335820402174,0.000753871113861
19249,1663741692,0.0893067985132,0.00270774229104
19250,680914395.689,0.0365503160935,0.00121127846664
19251,667625663.666,0.0358369997662,0.000787973018762
19252,598972531.829,0.0321518174799,0.000665481323654
19253,562345966.479,0.0301857663149,0.000526035116346
19254,1023052035.65,0.0549156773887,0.00177894785496
19255,461585900.455,0.0247771389072,0.000644470390727
19256,1663814305.38,0.0893106962745,0.00270777571687
19257,903471553.558,0.0484968023485,0.00121181005911
19258,1014914984.26,0.0544788944357,0.00105931575777
19259,1090358878.72,0.0585285932045,0.00109462088264
19260,1049301099.95,0.0563246821086,0.00102896643258
19261,1023327915.07,0.0549304861225,0.00177946228204
19262,728979941.923,0.0391303921194,0.000983172733573
19263,1664091006.74,0.0893255491289,0.00270825519839
19264,681300881.344,0.0365710619801,0.00121209689311
19265,743351732.084,0.0399018451487,0.00074014686584
19266,861933128.719,0.0462670909964,0.000946097874526
19267,747621218.678,0.0401310238612,0.000969360541879
19268,1023447280.25,0.0549368934404,0.00177980995293
19269,656562690.169,0.0352431583364,0.00085333563739
19270,1664347715.19,0.0893393287975,0.00270878717079
19271,681196717.929,0.0365654706667,0.00121202698153
19272,623769287.741,0.0334828647781,0.000711600018866
19273,486263886.329,0.0261018108336,0.000514293899058
19274,508606910.774,0.027301146038,0.000507661217192
19275,1023381636.71,0.054933369808,0.00177987111538
19276,462491632.306,0.0248257570385,0.000647307328239
19277,1664541192.47,0.0893497143259,0.00270929272825
19278,680985186.107,0.0365541160016,0.00121172846203
19279,578699990.513,0.0310636222563,0.000712803497394
19280,462134697.174,0.0248065973732,0.000549921213533
19281,468802185.004,0.0251644966763,0.000642458097882
19282,1023163449.5,0.0549216578931,0.00177963756501
19283,462538037.924,0.0248282480124,0.000719273471178
19284,1664606804.76,0.0893532362813,0.00270960924473
19285,680763994.929,0.0365422428388,0.0012113723616
19286,580700522.749,0.0311710073931,0.000713312870534
19287,625173050.017,0.0335582163278,0.000752456678535
19288,655671627.567,0.0351953276253,0.00078879852877
19289,1022893074.1,0.0549071446057,0.00177924931587
19290,667145551.382,0.0358112281628,0.000786473427017
19291,1664530751.71,0.0893491538838,0.00270961173841
19292,680555144.432,0.0365310321025,0.00121101336069
19293,578266286.707,0.0310403417803,0.00071255426329
19294,345944380.233,0.0185697005795,0.000513408632718
19295,276012534.559,0.0148158791292,0.000397609190253
19296,1022663084.99,0.0548947991849,0.00177887535678
19297,1014636864.3,0.0544639654339,0.00105830353385
19298,1664396651.49,0.0893419556142,0.00270941201631
19299,1048964433.51,0.0563066104321,0.0012106701595
19300,902722136.983,0.048456574953,0.000915000701733
19301,728916814.136,0.0391270035281,0.000747291992323
19302,924186445.894,0.0496087422157,0.000648540050766
19303,1022497575.86,0.054885914939,0.00177859759014
19304,743725735.336,0.0399219210013,0.000741453233614
19305,1664350624.29,0.0893394849532,0.00270931518257
19306,748577243.892,0.0401823416538,0.00121031343374
19307,738213811.366,0.0396260503828,0.000932945813508
19308,658841380.351,0.0353654745145,0.000858961673357
19309,573776355.905,0.030799330001,0.000795771853941
19310,1022324627.15,0.0548766313491,0.00177832616001
19311,624262083.579,0.0335093172129,0.000646289865541
19312,1664437305.07,0.0893441378287,0.00270946236056
19313,679832914.627,0.0364922640462,0.00120972441796
19314,577807642.203,0.0310157225305,0.000711632690668
19315,458651710.314,0.0246196366164,0.000513744709231
19316,478572297.116,0.0256889395259,0.000548992799435
19317,1021964609.38,0.0548573062132,0.00177769628115
19318,460603398.995,0.0247243999151,0.000644332279646
19319,1664420727.7,0.089343247984,0.00270941278107
19320,679479058.735,0.0364732696692,0.00120900329987
19321,576878864.532,0.0309658673392,0.000710436798569
19322,403295192.457,0.0216481937474,0.000514400715417
19323,455467262.594,0.0244487009283,0.000592543392487
19324,1021569716.69,0.0548361090512,0.00177687050032
19325,580691992.656,0.0311705495124,0.000704053381686
19326,1664143321.18,0.0893283572782,0.00270878603246
19327,679370273.553,0.0364674302674,0.00120863956426
19328,673611303.529,0.0361582986408,0.000812744150873
19329,667388831.485,0.0358242870212,0.000787678892225
19330,598381102.997,0.0321200705953,0.000665837262611
19331,1021398321.53,0.0548269088531,0.00177631958605
19332,462386239.551,0.0248200997363,0.000640899880565
19333,1663851753.89,0.0893127064466,0.0027080407355
19334,679417771.034,0.0364699798507,0.00120851974052
19335,902829517.084,0.0484623389325,0.000959878931988
19336,1014243971.02,0.0544428755972,0.00105742530813
19337,1089685486.58,0.0584924466706,0.00109294317566
19338,1048794281.08,0.0562974769417,0.00177587819818
19339,902621239.054,0.0484511589253,0.000915223800203
19340,1663393584.02,0.0892881126743,0.00270696726021
19341,923712779.851,0.0495833166355,0.00120902105292
19342,614470868.436,0.0329837415889,0.000708876505009
19343,743348701.896,0.0399016824934,0.000739920634412
19344,861852314.917,0.0462627530502,0.00095391364277
19345,1021686995.64,0.0548424043841,0.00177613832296
19346,738925038.835,0.0396642278527,0.000933262136214
19347,1662942316.64,0.0892638894157,0.002705874027
19348,680578726.982,0.0365322979734,0.00121025187899
19349,613205214.574,0.0329158034618,0.000724516111656
19350,625800975.395,0.0335919222843,0.000638602809128
19351,488496652.482,0.0262216618885,0.000509050016506
19352,1022397642.75,0.0548805507013,0.00177714768478
19353,459424403.973,0.0246611134859,0.000642416995851
19354,1662858776.9,0.089259405146,0.00270548109926
19355,681267386.929,0.0365692640573,0.00121149085338
19356,576769496.339,0.0309599966423,0.00070839983889
19357,432649302.281,0.0232238719817,0.000981690704986
19358,462070939.997,0.0248031749974,0.000879423725617
19359,1023098546.42,0.0549181740074,0.00177830529765
19360,459839191.44,0.0246833785652,0.00064230231354
19361,1662882827.56,0.0892606961442,0.00270540912682
19362,681844127.739,0.0366002225142,0.00121259794415
19363,576882120.458,0.0309660421117,0.000708466271175
19364,581105342.742,0.0311927374356,0.000746698756676
19365,625602853.983,0.033581287467,0.000753697494046
19366,1023762513.09,0.0549538145984,0.00177952734982
19367,673885417.098,0.0361730125867,0.000813187320751
19368,1663052063.53,0.0892697804403,0.00270575559931
19369,682296607.934,0.0366245108744,0.00121352530266
19370,577664633.841,0.0310080460871,0.00070979001537
19371,462842450.715,0.0248445883685,0.000516781782774
19372,346314768.322,0.0185895823765,0.000400819549648
19373,1024284640.51,0.0549818415023,0.00178060785491
19374,903715775.926,0.0485099117861,0.000962272303849
19375,1663360189.64,0.0892863201211,0.00270647944962
19376,1090484555.48,0.0585353393177,0.00121407276889
19377,1049381256.97,0.0563289848001,0.00102899466278
19378,903026843.684,0.0484729310857,0.000915947469797
19379,729334224.961,0.0391494094248,0.000748185594657
19380,1024537569.56,0.0549954182992,0.00178125365115
19381,615090912.898,0.0330170245114,0.000645156203316
19382,1663597055.55,0.0892990346769,0.00270712139922
19383,862181677.895,0.0462804326896,0.00121422876734
19384,746633041.726,0.0400779802185,0.000967600770798
19385,735878134.435,0.0395006752539,0.000927164504399
19386,656670721.831,0.0352489572906,0.000853774172028
19387,1024628686.83,0.0550003093179,0.00178157299233
19388,608802038.368,0.0326794485203,0.00072413773042
19389,1663674870.5,0.0893032116498,0.00270745431017
19390,682583694.645,0.0366399211964,0.00121435078117
19391,577989560.002,0.0310254875657,0.000711265651526
19392,436698811.085,0.023441242664,0.000514800141964
19393,460133715.005,0.0246991880847,0.000504823384697
19394,1024718891.35,0.055005151342,0.00178186352122
19395,553397627.268,0.0297054348242,0.000847801973419
19396,1663831850.71,0.0893116380778,0.00270789461991
19397,682519883.11,0.0366364959027,0.00121431137902
19398,578206660.674,0.0310371411572,0.000711582746927
19399,419492129.701,0.0225176175395,0.000514287768204
19400,403035075.527,0.021634231117,0.000852496155016
19401,1024670254.7,0.0550025406102,0.00178190254974
19402,545178306.521,0.0292642357935,0.000761391498156
19403,1663996810.84,0.0893204928544,0.00270829916507
19404,682333093.372,0.0366264693501,0.00121403430793
19405,655532886.287,0.0351878802316,0.000788496500433
19406,673374845.624,0.0361456059862,0.000811902857937
19407,667086587.467,0.0358080630811,0.000786565451048
19408,1024520497.49,0.0549945018998,0.00178172741838
19409,561690682.47,0.0301505917939,0.000896865742449
19410,1664104473.57,0.089326272005,0.00270854153574
19411,682048853.652,0.0366112118498,0.00121353046674
19412,577601266.675,0.0310046446464,0.000865837569635
19413,902987528.831,0.0484708207319,0.000960091873366
19414,1014266721.4,0.0544440967983,0.00105729866667
19415,1089614147.14,0.0584886172916,0.0017812619576
19416,1048708486.05,0.0562928716115,0.00107852489689
19417,1664112940.65,0.0893267265031,0.00270858560408
19418,728390786.785,0.0390987672828,0.00121294959925
19419,923832471.881,0.0495897414982,0.00072286783554
19420,614482937.137,0.0329843894161,0.000578838164927
19421,743661597.772,0.039918478207,0.000741074855707
19422,1023937421.91,0.0549632034035,0.00178063964231
19423,750487237.673,0.0402848668418,0.000977487273134
19424,1663911163.88,0.0893158954727,0.0027082050135
19425,681788287.656,0.0365972251144,0.00121287407474
19426,577616260.808,0.0310054495057,0.000796861638381
19427,611803539.443,0.0328405639465,0.0007871596447
19428,625498520.97,0.0335756870499,0.000638722595742
19429,1023923979.97,0.0549624818634,0.00178047957751
19430,509089372.596,0.0273270437606,0.000644972356334
19431,1663798262.86,0.0893098351395,0.00270791286409
19432,681965384.751,0.0366067313825,0.00121313980424
19433,578114186.666,0.0310321773112,0.000711716770153
19434,553247700.52,0.0296973870137,0.000590736839838
19435,431933855.47,0.0231854680248,0.000506756802289
19436,1024029021.97,0.0549681203374,0.00178058571493
19437,469021944.384,0.0251762929827,0.000644528437483
19438,1663791475.92,0.0893094708287,0.00270780678671
19439,682089423.903,0.0366133895912,0.00121337535633
19440,577862605.272,0.0310186728537,0.000711057196074
19441,545562553.643,0.0292848615195,0.000661966405059
19442,580960371.363,0.0311849556207,0.000761108949255
19443,1024151057.74,0.0549746710086,0.00178078410072
19444,656011079.15,0.0352135488037,0.000789940586199
19445,1663739780.69,0.0893066959174,0.00270767523791
19446,682246242.706,0.0366218073555,0.00121370773943
19447,598730770.433,0.0321388401431,0.000711408620988
19448,562172202.733,0.0301764389752,0.000525572884284
19449,462705913.499,0.0248372592851,0.000733393512887
19450,1024349029.16,0.0549852977741,0.00178119764311
19451,462638243.304,0.0248336268652,0.000646664154809
19452,1663857294.7,0.0893130038677,0.0027079442285
19453,1014627943.44,0.0544634865772,0.00121387653544
19454,1090090836.68,0.0585142051678,0.00109398080351
19455,1049110917.74,0.0563144734538,0.00102856719939
19456,902849233.159,0.0484633972576,0.000915803527758
19457,1024390415.19,0.0549875193055,0.00178141395642
19458,924047015.621,0.049601257838,0.000648495413286
19459,1664042015.57,0.0893229193666,0.00270839909577
19460,743294878.631,0.0398987933529,0.00121371941437
19461,861827182.506,0.0462614039855,0.000949796056546
19462,749066737.541,0.0402086168328,0.000972613515488
19463,737289816.29,0.039576451913,0.000929500493007
19464,1024280413.12,0.0549816145829,0.00178136751292
19465,571991535.111,0.0307035238841,0.000790754051802
19466,1664165939.44,0.0893295713878,0.00270872381541
19467,681899826.793,0.0366032123438,0.00121334427305
19468,577963282.385,0.0310240770284,0.000711526993207
19469,510169127.883,0.0273850031712,0.000692617773728
19470,438471641.132,0.0235364051382,0.000521337388892
19471,1024074236.31,0.0549705473658,0.00178111797731
19472,482364530.486,0.0258925001045,0.000783325295195
19473,1664280222.12,0.0893357058857,0.00270901395675
19474,681573915.324,0.0365857179755,0.00121277039941
19475,578196300.73,0.0310365850532,0.000712181827562
19476,468632274.281,0.0251553761604,0.000530001652737
19477,419020191.902,0.0224922847285,0.000469626130468
19478,1023747271.7,0.0549529964665,0.00178059209998
19479,462075702.071,0.0248034306173,0.000646768817643
19480,1664253246.06,0.0893342578572,0.00270905129453
19481,681344267.091,0.0365733908525,0.00121231915297
19482,625398575.072,0.0335703221256,0.000753033209616
19483,655879875.608,0.0352065060228,0.00078931846165
19484,673682779.668,0.0361621353572,0.00081255952013
19485,1023481903.29,0.0549387519461,0.00178010297646
19486,598978741.152,0.0321521507857,0.000664047812827
19487,1664132687.66,0.089327786489,0.00270886898075
19488,681240088.586,0.0365677987292,0.00121209236867
19489,578121175.56,0.031032552463,0.000712258766828
19490,339602568.382,0.018229283004,0.00051388836764
19491,903628590.391,0.0485052318161,0.000961906771764
19492,1023318997.6,0.0549300074483,0.00177976862684
19493,1090269447.89,0.0585237927114,0.00109418223195
19494,1664036552.17,0.0893226261008,0.00270864309956
19495,902894765.731,0.0484658413679,0.00121186115259
19496,729255962.78,0.0391452084453,0.000768841988116
19497,924435371.983,0.0496221041409,0.000649252044631
19498,614968254.635,0.0330104404264,0.000773997959728
19499,1023169310.51,0.0549219725018,0.00177944991851
19500,862375685.567,0.0462908466884,0.000944243217249
19501,1663931962.94,0.0893170119306,0.00270834612043
19502,736873056.778,0.0395540809777,0.00121151825217
19503,657759289.825,0.0353073897522,0.000856458099096
19504,572895791.857,0.0307520628342,0.000793643162455
19505,608740000.882,0.0326761184546,0.000744107479849
19506,1022998222.33,0.0549127887823,0.00177904329242
19507,483078042.871,0.0259308002247,0.000642825118362
19508,1663732323.26,0.0893062956153,0.00270786257779
19509,680938335.005,0.0365516011148,0.00121137088551
19510,576690784.574,0.0309557715299,0.000709732467635
19511,478715000.009,0.0256965995723,0.000549436628015
19512,553014304.833,0.0296848587338,0.000589846661969
19513,1022995129.42,0.05491262276,0.00177887217253
19514,462647760.607,0.0248341377377,0.00064296431548
19515,1663541430.58,0.0892960488237,0.00270738660693
19516,681199530.933,0.036565621664,0.00121174208615
19517,577358377.55,0.030991606775,0.000710659305509
19518,530095593.57,0.028454621649,0.000592133098926
19519,545167597.738,0.0292636609644,0.000935069491186
19520,1023267974.12,0.0549272685953,0.00177922496324
19521,625055670.553,0.0335519155996,0.000752327294544
19522,1663576426.74,0.0892979273574,0.00270734690108
19523,681582093.659,0.0365861569745,0.00121243683037
19524,667218831.568,0.0358151617174,0.00078715031659
19525,598271939.278,0.0321142108742,0.000892956868078
19526,561682004.869,0.0301501259952,0.000524121967523
19527,1023658097.61,0.0549482097547,0.00177992649099
19528,462289976.325,0.0248149324915,0.000645590998256
19529,1663815344.97,0.089310752078,0.00270775486278
19530,902779511.39,0.0484596547127,0.00121297415933
19531,1014131580.68,0.0544368426761,0.00105700713253
19532,1089533435.23,0.0584842848151,0.00109245891297
19533,1048665866.76,0.0562905838812,0.00102740013211
19534,1023928958.08,0.0549627490797,0.00178059129099
19535,728073360.024,0.0390817283591,0.000747588844359
19536,1664175608.68,0.0893300904155,0.00270850430623
19537,681649423.931,0.0365897711479,0.00121287498474
19538,743489883.631,0.0399092608866,0.00074037019134
19539,862020243.059,0.0462717671446,0.000954832522871
19540,751296175.946,0.0403282892599,0.000978769277404
19541,1023819153.4,0.0549568549531,0.00178067506059
19542,659354603.682,0.035393023462,0.00085987889272
19543,1664459651.01,0.0893453373204,0.00270924570341
19544,681177613.817,0.0365644451908,0.00121213493801
19545,626066585.131,0.0336061797591,0.000712293492185
19546,487721961.525,0.0261800778076,0.000628489364318
19547,510845072.602,0.0274212867236,0.000511743679591
19548,1023342848.62,0.0549312877297,0.001780013858
19549,461698403.247,0.024783177864,0.000646504398631
19550,1664423050.46,0.0893433726658,0.0027093817492
19551,680745548.883,0.0365412526867,0.00121132539508
19552,577418223.281,0.0309948191912,0.000711328903512
19553,462251679.71,0.0248128767949,0.000549892224695
19554,468728565.749,0.0251605449211,0.000934629512882
19555,1022863342.62,0.0549055486707,0.0017791399392
19556,460682461.368,0.0247286438476,0.000644374268565
19557,1664180987.29,0.0893303791305,0.00270895329312
19558,680484381.484,0.036527233669,0.00121072126463
19559,581133584.92,0.0311942534272,0.000710430316746
19560,625646670.656,0.0335836394708,0.000753901692904
19561,656141606.014,0.0352205552617,0.000790183843659
19562,1022561270.04,0.054889333933,0.00177841321704
19563,667620714.176,0.035836734086,0.00078788854575
19564,1663860146.97,0.0893131569725,0.00270822221611
19565,680574236.237,0.0365320569179,0.00121072040246
19566,576913690.052,0.0309677367134,0.000710468323754
19567,373828261.909,0.0200664594903,0.000515444389094
19568,324581611.396,0.0174229838138,0.000672755357427
19569,1022648885.37,0.0548940369737,0.00177833421574
19570,1015000729.38,0.0544834970867,0.00105950508681
19571,1663666695.89,0.0893027728504,0.00270768707208
19572,1049356575.76,0.0563276599548,0.00121136700937
19573,903015033.415,0.0484722971307,0.00091608031141
19574,729103941.239,0.0391370481899,0.000748482740246
19575,924405051.932,0.0496204766126,0.000649399041842
19576,1023017012.83,0.0549137974239,0.00177888088112
19577,743392055.8,0.0399040096565,0.00074029179964
19578,1663797159.7,0.0893097759239,0.00270778732223
19579,747263219.663,0.0401118070885,0.00121195873781
19580,736019659.85,0.0395082720953,0.000927057827718
19581,656474603.794,0.035238430011,0.000853191448664
19582,571549382.461,0.0306797898887,0.000789937308545
19583,1023328658.82,0.0549305260458,0.00177951184084
19584,623518151.51,0.0334693842162,0.00112868861159
19585,1664064567.17,0.0893241298982,0.00270824322229
19586,681274545.654,0.0365696483254,0.00121213815029
19587,578058823.352,0.0310292055035,0.000711053285345
19588,461257609.344,0.0247595168038,0.000719231242477
19589,481216327.711,0.0258308665502,0.000550688661047
19590,1023445382,0.0549367915459,0.00177992697375
19591,462859022.183,0.0248454778965,0.000647904691033
19592,1664396373.83,0.0893419407102,0.00270898633026
19593,681061603.695,0.0365582179666,0.00121188745943
19594,578899263.031,0.031074318863,0.000712870336298
19595,402883753.143,0.0216261083912,0.000513642280696
19596,455599327.231,0.0244557899314,0.000592579512931
19597,1023269791.92,0.0549273661718,0.00177985666522
19598,580659314.376,0.0311687953984,0.00070366486324
19599,1664631898.37,0.0893545832631,0.00270967421136
19600,680746168.24,0.0365412859327,0.00121140682851
19601,673454527.828,0.0361498831902,0.000812010210301
19602,667116261.185,0.0358096559153,0.00085168959859
19603,599231330.081,0.0321657093259,0.000664036479654
19604,1022919649.07,0.0549085711046,0.00177941384527
19605,462645626.509,0.024834023183,0.000647915940563
19606,1664676469.32,0.089356975755,0.00270997025031
19607,680394049.741,0.036522384816,0.00121081556325
19608,903275849.361,0.0484862972831,0.000960878769523
19609,1014535291.29,0.054458513169,0.00105802943375
19610,1089861531.77,0.0585018964743,0.00109315094109
19611,1048886618,0.0563024334289,0.00177880761054
19612,902666880.605,0.0484536088854,0.000914880223145
19613,1664582563.87,0.0893519350718,0.00270989144368
19614,924101792.245,0.0496041981531,0.00121015685939
19615,614679978.343,0.0329949662498,0.000990379901879
19616,743732975.1,0.0399223096195,0.000741424114922
19617,862391907.118,0.0462917174334,0.000948580912296
19618,1022146056.1,0.0548670459617,0.0017781289209
19619,738595320.515,0.0396465291392,0.000933791642269
19620,1664415048.48,0.089342943133,0.00270957844457
19621,679690849.324,0.0364846382246,0.0012094924194
19622,610232415.643,0.0327562287175,0.000742508339009
19623,624554436.641,0.0335250102235,0.000638249839252
19624,483931817.333,0.0259766293725,0.000507043675764
19625,1021793013.52,0.0548480952417,0.00177742798367
19626,460578452.659,0.0247230608386,0.000682009311887
19627,1664234078.33,0.0893332289661,0.00270916119014
19628,679426414.276,0.036470443805,0.00120890763071
19629,576847005.061,0.0309641571775,0.000875702583334
19630,431668928.951,0.023171247224,0.00067181196299
19631,462678817.713,0.0248358048298,0.000551154829437
19632,1021491140.68,0.0548318912256,0.00177673681807
19633,459681601.577,0.0246749194118,0.00067077929311
19634,1664022135.75,0.0893218522524,0.00270861306023
19635,679284197.538,0.0364628098546,0.00120848240791
19636,576327825.739,0.0309362885225,0.000709493165997
19637,580756884.504,0.0311740327954,0.000704247592254
19638,625279583.128,0.0335639348423,0.00075303643404
19639,1021285471.77,0.0548208512717,0.00177611066871
19640,673670558.92,0.0361614793684,0.000812902823668
19641,1663690075.2,0.0893040278117,0.00270776083162
19642,679428916.155,0.0364705781016,0.00120853252369
19643,575845047.647,0.0309103738232,0.000708570458192
19644,462452387.053,0.0248236504206,0.000516687224846
19645,359897682.204,0.0193186898811,0.00095478350436
19646,1021406308.24,0.0548273375661,0.00177599421229
19647,902883794.776,0.0484652524659,0.000960063655181
19648,1663388271.98,0.0892878275331,0.00270690927459
19649,1089763965.87,0.0584966593041,0.00120933957244
19650,1048856905.44,0.0563008385095,0.00102798569121
19651,902667662.724,0.0484536508683,0.000915364290403
19652,728194098.319,0.0390882093835,0.000748157518769
19653,1021934017.05,0.0548556640693,0.00177667829334
19654,614526872.508,0.0329867477913,0.000641234422866
19655,1663370164.15,0.0892868555357,0.00270664221209
19656,861824473.843,0.0462612585891,0.00121055019962
19657,750461355.925,0.0402834775541,0.000976123049604
19658,738571688.129,0.0396452605932,0.000932396218507
19659,658182701.525,0.0353301177656,0.000857000974703
19660,1022590905.29,0.0548909247027,0.00177779449967
19661,613014326.363,0.0329055569103,0.000723848814504
19662,1663573135.21,0.0892977506738,0.00270694081805
19663,681131767.539,0.0365619842413,0.00121156906132
19664,578110734.501,0.0310319920049,0.000710638057209
19665,438303489.79,0.0235273790628,0.000516077738588
19666,462090402.099,0.0248042196896,0.000504712628474
19667,1023112156.54,0.0549189045752,0.00177887204626
19668,554036386.015,0.0297397222975,0.0006450544951
19669,1663842065.03,0.0893121863651,0.00270753869967
19670,681244354.114,0.0365680276954,0.0012119567385
19671,578331599.873,0.031043847679,0.000711152265097
19672,418925457.511,0.022487199549,0.000907168529842
19673,402848887.178,0.021624236846,0.000692210708268
19674,1023266600.8,0.0549271948776,0.00177939200426
19675,545735895.98,0.0292941662387,0.000662177304413
19676,1664028380.28,0.0893221874478,0.00270811952382
19677,681043391.545,0.0365572403696,0.00121170391953
19678,656051797.244,0.0352157344811,0.000927603032818
19679,673850508.604,0.0361711387586,0.000813058294972
19680,667474446.393,0.0358288826825,0.00078727737921
19681,1023093301.69,0.0549178924792,0.00177924100695
19682,562373468.639,0.0301872425836,0.000644346201861
19683,1663953501.06,0.0893181680596,0.00270818002307
19684,680877925.288,0.0365483584249,0.00121139314637
19685,576859549.329,0.0309648305323,0.000709965942114
19686,903735767.642,0.0485109849071,0.000962280757681
19687,1015091282.06,0.0544883577994,0.00105965582088
19688,1090468492.5,0.0585344770845,0.00177901080646
19689,1049356656.99,0.0563276643154,0.00102890922241
19690,1663856031.44,0.0893129360578,0.00270802454521
19691,729366406.566,0.0391511368782,0.00121119890557
19692,924539492.018,0.0496276931257,0.000709841618222
19693,615083277.19,0.0330166146397,0.000578587022501
19694,743572571.086,0.0399136994073,0.000740980804828
19695,1022929105.05,0.054909078685,0.00177886677493
19696,746610593.163,0.0400767752181,0.000967724941742
19697,1663819170.58,0.0893109574305,0.00270788891742
19698,680922064.758,0.0365507277559,0.00121133055721
19699,577328438.708,0.0309899997094,0.000791442820956
19700,608625113.983,0.032669951523,0.000724838174735
19701,623037967.502,0.0334436087628,0.000637147512862
19702,1023072804.56,0.0549167922282,0.00177904830717
19703,506501089.071,0.0271881091433,0.000645069935948
19704,1663880324.62,0.089314240074,0.00270796166597
19705,681139744.704,0.0365624124418,0.00121173097357
19706,578356787.952,0.0310451997318,0.000711941660833
19707,553294069.644,0.0296998760287,0.000670914785608
19708,431895547.601,0.0231834117241,0.000506269173347
19709,1023242788.15,0.0549259166558,0.00177937392314
19710,469134129.9,0.0251823149087,0.000645201115627
19711,1664069569.61,0.0893243984206,0.00270832473501
19712,681158493.89,0.0365634188659,0.00121184065075
19713,578089483.913,0.0310308513098,0.000711330953425
19714,545152919.909,0.0292628730837,0.000660554937813
19715,580510740.227,0.0311608201931,0.000907803103492
19716,1023222119.69,0.0549248072083,0.00177941803993
19717,655529803.658,0.0351877147613,0.000788508464333
19718,1664122350.14,0.0893272315885,0.00270845423541
19719,681015382.612,0.0365557368982,0.00121162663648
19720,598326738.222,0.0321171523875,0.000801203790121
19721,561655409.404,0.0301486983963,0.000898199945606
19722,462145789.604,0.0248071927958,0.00049656322621
19723,1023084508.7,0.0549174204862,0.00177921356992
19724,460802546.586,0.024735089816,0.00065415630134
19725,1664049113.62,0.0893233003782,0.00270834735826
19726,1014202631.89,0.0544406565836,0.00121128481694
19727,1089560704.36,0.0584857485747,0.00109245418611
19728,1048672052.24,0.0562909159072,0.00102730887379
19729,902522745.109,0.0484458719394,0.000914666230047
19730,1022905470.54,0.0549078100253,0.00177883039294
19731,923756015.108,0.0495856374299,0.000828731592103
